country,year,LaborRightsPos,LawPos,PracticePos,ccode
Iceland,2000,37,28.5,27.5,395
Iceland,2001,35.5,28.5,26,395
Iceland,2002,37,28.5,27.5,395
India,1985,29,23.5,24.5,750
India,1986,30.5,25.5,24,750
India,1987,27,25.5,20.5,750
India,1988,33.5,26.5,26,750
India,1989,30.5,25,24.5,750
India,1990,30,23.5,25.5,750
India,1991,32,26.5,24.5,750
India,1992,23.5,23.5,19,750
India,1993,29.5,26.5,22,750
India,1994,33.5,26.5,26,750
India,1995,30.5,25,24.5,750
India,1996,30.5,25,24.5,750
India,1997,19.75,16.75,22,750
India,1998,23.25,18.25,24,750
India,1999,29,23.5,24.5,750
India,2000,16.25,19.75,15.5,750
India,2001,21.5,23,17.5,750
India,2002,17.25,18.25,18,750
Indonesia,1985,19.5,19.5,19,850
Indonesia,1986,24,18.5,24.5,850
Indonesia,1987,21.5,17.5,23,850
Indonesia,1988,17.75,15.75,21,850
Indonesia,1989,19.75,17.75,21,850
Indonesia,1990,19.25,20.25,18,850
Indonesia,1991,18.5,20.5,17,850
Indonesia,1992,15.25,17.25,17,850
Indonesia,1993,12,19,12,850
Indonesia,1994,3.25,15.75,6.5,850
Indonesia,1995,10.5,20.5,9,850
Indonesia,1996,9.25,16.25,12,850
Indonesia,1997,5.75,15.75,9,850
Indonesia,1998,5.75,15.75,9,850
Indonesia,1999,13.75,20.25,12.5,850
Indonesia,2000,13.5,22,10.5,850
Indonesia,2001,12,22,9,850
Indonesia,2002,15.5,22,12.5,850
"Iran, Islamic Rep.",1985,26,27,18,630
"Iran, Islamic Rep.",1986,30.5,25.5,24,630
"Iran, Islamic Rep.",1987,28.5,25.5,22,630
"Iran, Islamic Rep.",1988,31,25.5,24.5,630
"Iran, Islamic Rep.",1989,32.5,27,24.5,630
"Iran, Islamic Rep.",1990,15.5,7,27.5,630
"Iran, Islamic Rep.",1991,19,17,21,630
"Iran, Islamic Rep.",1992,16,15,20,630
"Iran, Islamic Rep.",1993,13,11.5,20.5,630
"Iran, Islamic Rep.",1994,7.5,2.5,24,630
"Iran, Islamic Rep.",1995,10,7,22,630
"Iran, Islamic Rep.",1996,16,12.5,22.5,630
"Iran, Islamic Rep.",1997,8.5,12.5,15,630
"Iran, Islamic Rep.",1998,26,22.5,22.5,630
"Iran, Islamic Rep.",1999,19,14,24,630
"Iran, Islamic Rep.",2000,14,10.5,22.5,630
"Iran, Islamic Rep.",2001,8,8.5,18.5,630
"Iran, Islamic Rep.",2002,9.5,10,18.5,630
Iraq,1985,24,17,26,645
Iraq,1986,24,17,26,645
Iraq,1987,20,15,24,645
Iraq,1988,23.5,15,27.5,645
Iraq,1989,20.5,15,24.5,645
Iraq,1990,22,15,26,645
Iraq,1991,29,25,23,645
Iraq,1992,28.5,23,24.5,645
Iraq,1993,25.5,21.5,23,645
Iraq,1994,27.75,25.25,21.5,645
Iraq,1995,17,11.5,24.5,645
Iraq,1996,25.75,23.25,21.5,645
Iraq,1997,25.75,23.25,21.5,645
Iraq,1998,22.25,21.25,20,645
Iraq,1999,14.25,12.25,21,645
Iraq,2000,12.75,10.25,21.5,645
Iraq,2001,12.75,10.25,21.5,645
Iraq,2002,13.75,11.25,21.5,645
Ireland,1985,37,28.5,27.5,205
Ireland,1986,35.5,28.5,26,205
Ireland,1987,35.5,28.5,26,205
Ireland,1988,35.5,28.5,26,205
Ireland,1989,35.5,28.5,26,205
Ireland,1990,37,28.5,27.5,205
Ireland,1991,37,28.5,27.5,205
Ireland,1992,37,28.5,27.5,205
Ireland,1993,37,28.5,27.5,205
Ireland,1994,37,28.5,27.5,205
Ireland,1995,37,28.5,27.5,205
Ireland,1996,37,28.5,27.5,205
Ireland,1997,37,28.5,27.5,205
Ireland,1998,37,28.5,27.5,205
Ireland,1999,37,28.5,27.5,205
Ireland,2000,37,28.5,27.5,205
Ireland,2001,33.5,25,27.5,205
Ireland,2002,33.5,25,27.5,205
Israel,1985,37,28.5,27.5,666
Israel,1986,37,28.5,27.5,666
Israel,1987,33,28.5,23.5,666
Israel,1988,32,27,24,666
Israel,1989,26.5,27,18.5,666
Israel,1990,35.5,27,27.5,666
Israel,1991,22.75,21.75,20,666
Israel,1992,31,25.5,24.5,666
Israel,1993,27.25,21.75,24.5,666
Israel,1994,31.75,23.25,27.5,666
Israel,1995,35.5,28.5,26,666
Israel,1996,25.25,23.25,21,666
Israel,1997,28.75,23.25,24.5,666
Israel,1998,32,26.5,24.5,666
Israel,1999,31,25.5,24.5,666
Israel,2000,25,25,19,666
Israel,2001,29.5,26,22.5,666
Israel,2002,29,23.5,24.5,666
Italy,1985,37,28.5,27.5,325
Italy,1986,37,28.5,27.5,325
Italy,1987,37,28.5,27.5,325
Italy,1988,37,28.5,27.5,325
Italy,1989,34,27,26,325
Italy,1990,35.5,28.5,26,325
Italy,1991,35.5,27,27.5,325
Italy,1992,35.5,27,27.5,325
Italy,1993,37,28.5,27.5,325
Italy,1994,35.5,28.5,26,325
Italy,1995,37,28.5,27.5,325
Italy,1996,35.5,27,27.5,325
Italy,1997,35.5,28.5,26,325
Italy,1998,34,25.5,27.5,325
Italy,1999,35.5,27,27.5,325
Italy,2000,35.5,28.5,26,325
Italy,2001,35.5,28.5,26,325
Italy,2002,35.5,28.5,26,325
Jamaica,1985,34,28.5,24.5,51
Jamaica,1986,34,28.5,24.5,51
Jamaica,1987,30.5,23.5,26,51
Jamaica,1988,32.5,27,24.5,51
Jamaica,1989,31,25.5,24.5,51
Jamaica,1990,27,23.5,22.5,51
Jamaica,1991,31,25.5,24.5,51
Jamaica,1992,31,27,23,51
Jamaica,1993,35.5,27,27.5,51
Jamaica,1994,31,25.5,24.5,51
Jamaica,1995,31,25.5,24.5,51
Jamaica,1996,29,23.5,24.5,51
Jamaica,1997,31.5,23,27.5,51
Jamaica,1998,29.25,23.75,24.5,51
Jamaica,1999,31,25.5,24.5,51
Jamaica,2000,31,27,23,51
Jamaica,2001,28,25.5,21.5,51
Jamaica,2002,29,23.5,24.5,51
Japan,1985,34,27,26,740
Japan,1986,32,25,26,740
Japan,1987,33.5,25,27.5,740
Japan,1988,34,27,26,740
Japan,1989,32,25,26,740
Japan,1990,34,27,26,740
Japan,1991,33.5,25,27.5,740
Japan,1992,33.5,25,27.5,740
Japan,1993,30.25,23.25,26,740
Japan,1994,30.25,23.25,26,740
Japan,1995,31.75,23.25,27.5,740
Japan,1996,28.75,23.25,24.5,740
Japan,1997,27.25,23.25,23,740
Japan,1998,28.75,23.25,24.5,740
Japan,1999,28.75,23.25,24.5,740
Japan,2000,25.75,23.25,21.5,740
Japan,2001,25.75,23.25,21.5,740
Japan,2002,27.25,23.25,23,740
Jordan,1985,28.5,24,23.5,663
Jordan,1986,34,25.5,27.5,663
Jordan,1987,25.5,21,23.5,663
Jordan,1988,34,25.5,27.5,663
Jordan,1989,30.5,23.5,26,663
Jordan,1990,32.5,24,27.5,663
Jordan,1991,30.5,25,24.5,663
Jordan,1992,27.5,20.5,26,663
Jordan,1993,25.75,20.25,24.5,663
Jordan,1994,27.25,21.75,24.5,663
Jordan,1995,22.75,20.25,21.5,663
Jordan,1996,24.25,20.25,23,663
Jordan,1997,25.75,20.25,24.5,663
Jordan,1998,24.25,20.25,23,663
Jordan,1999,25.75,20.25,24.5,663
Jordan,2000,22.75,17.25,24.5,663
Jordan,2001,25.75,17.25,27.5,663
Jordan,2002,21.25,17.25,23,663
Kazakhstan,1985,15.5,14,20.5,705
Kazakhstan,1986,20.5,15,24.5,705
Kazakhstan,1987,16.5,15,20.5,705
Kazakhstan,1988,21,17,23,705
Kazakhstan,1989,29.5,24,24.5,705
Kazakhstan,1990,31,27,23,705
Kazakhstan,1991,23.5,23.5,19,705
Kazakhstan,1992,27,27,19,705
Kazakhstan,1993,23.5,23.5,19,705
Kazakhstan,1994,24.5,27,16.5,705
Kazakhstan,1995,25.5,25.5,19,705
Kazakhstan,1996,23,27,15,705
Kazakhstan,1997,20,27,12,705
Kazakhstan,1998,23,27,15,705
Kazakhstan,1999,23.5,25.5,17,705
Kazakhstan,2000,22.5,28.5,13,705
Kazakhstan,2001,19.5,24,14.5,705
Kazakhstan,2002,21,23.5,16.5,705
Kenya,1985,27,23.5,22.5,501
Kenya,1986,31,24,26,501
Kenya,1987,24.75,20.75,23,501
Kenya,1988,29.75,23.25,25.5,501
Kenya,1989,26.5,21,24.5,501
Kenya,1990,27.5,23.5,23,501
Kenya,1991,31.5,25,25.5,501
Kenya,1992,27.5,22,24.5,501
Kenya,1993,17.25,19.75,16.5,501
Kenya,1994,22.25,17.25,24,501
Kenya,1995,18.75,15.25,22.5,501
Kenya,1996,25.25,16.75,27.5,501
Kenya,1997,18.75,16.75,21,501
Kenya,1998,11.25,15.25,15,501
Kenya,1999,15.25,15.25,19,501
Kenya,2000,19.75,15.75,23,501
Kenya,2001,20.25,18.25,21,501
Kenya,2002,11.25,16.75,13.5,501
Kiribati,1985,,,,946
Kiribati,1986,37,28.5,27.5,946
Kiribati,1987,37,28.5,27.5,946
Kiribati,1988,37,28.5,27.5,946
Kiribati,1989,37,28.5,27.5,946
Kiribati,1990,35.5,28.5,26,946
Kiribati,1991,35.5,28.5,26,946
Kiribati,1992,37,28.5,27.5,946
Kiribati,1993,35.5,28.5,26,946
Kiribati,1994,34,27,26,946
Kiribati,1995,37,28.5,27.5,946
Kiribati,1996,35.5,28.5,26,946
Kiribati,1997,37,28.5,27.5,946
Kiribati,1998,35.5,28.5,26,946
Kiribati,1999,35.5,28.5,26,946
Kiribati,2000,35.5,28.5,26,946
Kiribati,2001,35.5,28.5,26,946
Kiribati,2002,35.5,28.5,26,946
"Korea, Dem. Rep.",1985,20,15,24,731
"Korea, Dem. Rep.",1986,22,15,26,731
"Korea, Dem. Rep.",1987,20,15,24,731
"Korea, Dem. Rep.",1988,19,15,23,731
"Korea, Dem. Rep.",1989,22,15,26,731
"Korea, Dem. Rep.",1990,23.5,15,27.5,731
"Korea, Dem. Rep.",1991,23.5,15,27.5,731
"Korea, Dem. Rep.",1992,23.5,15,27.5,731
"Korea, Dem. Rep.",1993,13.5,5,27.5,731
"Korea, Dem. Rep.",1994,22,15,26,731
"Korea, Dem. Rep.",1995,22,16.5,24.5,731
"Korea, Dem. Rep.",1996,20,13,26,731
"Korea, Dem. Rep.",1997,19,13.5,24.5,731
"Korea, Dem. Rep.",1998,19,15,23,731
"Korea, Dem. Rep.",1999,22,15,26,731
"Korea, Dem. Rep.",2000,22,15,26,731
"Korea, Dem. Rep.",2001,12,5,26,731
"Korea, Dem. Rep.",2002,22,15,26,731
"Korea, Rep.",1985,15.25,18.25,16,732
"Korea, Rep.",1986,18.25,21.75,15.5,732
"Korea, Rep.",1987,23.25,20.25,22,732
"Korea, Rep.",1988,18.25,20.25,17,732
"Korea, Rep.",1989,12.25,17.75,13.5,732
"Korea, Rep.",1990,16.75,15.25,20.5,732
"Korea, Rep.",1991,13.25,18.25,14,732
"Korea, Rep.",1992,17.25,15.25,21,732
"Korea, Rep.",1993,13.75,15.25,17.5,732
"Korea, Rep.",1994,15.75,15.75,19,732
"Korea, Rep.",1995,17.5,17.5,19,732
"Korea, Rep.",1996,15.75,17.25,17.5,732
"Korea, Rep.",1997,18.75,18.75,19,732
"Korea, Rep.",1998,14.25,15.75,17.5,732
"Korea, Rep.",1999,18.25,16.25,21,732
"Korea, Rep.",2000,14.75,16.75,17,732
"Korea, Rep.",2001,16.75,21.75,14,732
"Korea, Rep.",2002,12.25,17.25,14,732
Kosovo,1990,27,28.5,17.5,347
Kosovo,1994,21,27,13,347
Kosovo,1995,27.5,28.5,18,347
Kosovo,1996,30,28.5,20.5,347
Kosovo,1997,29.5,28.5,20,347
Kosovo,1998,29.5,28.5,20,347
Kosovo,1999,29.5,28.5,20,347
Kosovo,2002,,,,347
Kuwait,1985,32.5,27,24.5,690
Kuwait,1986,29,25.5,22.5,690
Kuwait,1987,32.5,27,24.5,690
Kuwait,1988,29.5,22.5,26,690
Kuwait,1989,23.5,18,24.5,690
Kuwait,1990,26.5,19.5,26,690
Kuwait,1991,9.25,18.75,9.5,690
Kuwait,1992,19.75,17.75,21,690
Kuwait,1993,17.75,15.75,21,690
Kuwait,1994,16.75,16.25,19.5,690
Kuwait,1995,7.75,5.75,21,690
Kuwait,1996,17.75,15.75,21,690
Kuwait,1997,19.75,15.75,23,690
Kuwait,1998,18,17.5,19.5,690
Kuwait,1999,20.5,18,21.5,690
Kuwait,2000,22,18,23,690
Kuwait,2001,19,16.5,21.5,690
Kuwait,2002,20.5,16.5,23,690
Kyrgyz Republic,1985,15.5,14,20.5,703
Kyrgyz Republic,1986,20.5,15,24.5,703
Kyrgyz Republic,1987,16.5,15,20.5,703
Kyrgyz Republic,1988,21,17,23,703
Kyrgyz Republic,1989,29.5,24,24.5,703
Kyrgyz Republic,1990,31,27,23,703
Kyrgyz Republic,1991,23.5,23.5,19,703
Kyrgyz Republic,1992,31,27,23,703
Kyrgyz Republic,1993,32.5,28.5,23,703
Kyrgyz Republic,1994,31,28.5,21.5,703
Kyrgyz Republic,1995,34,28.5,24.5,703
Kyrgyz Republic,1996,33.5,26.5,26,703
Kyrgyz Republic,1997,34,28.5,24.5,703
Kyrgyz Republic,1998,33.5,26.5,26,703
Kyrgyz Republic,1999,33.5,26.5,26,703
Kyrgyz Republic,2000,32,26.5,24.5,703
Kyrgyz Republic,2001,33.5,26.5,26,703
Kyrgyz Republic,2002,33.5,26.5,26,703
Lao PDR,1985,24,17,26,812
Lao PDR,1986,20.5,15,24.5,812
Lao PDR,1987,30.5,25,24.5,812
Lao PDR,1988,31,27,23,812
Lao PDR,1989,32,25,26,812
Lao PDR,1990,22,15,26,812
Lao PDR,1991,23.5,15,27.5,812
Lao PDR,1992,25.5,17,27.5,812
Lao PDR,1993,23.5,17,25.5,812
Lao PDR,1994,22,15,26,812
Lao PDR,1995,23.5,15,27.5,812
Lao PDR,1996,24,18.5,24.5,812
Lao PDR,1997,31,27,23,812
Lao PDR,1998,31,28.5,21.5,812
Lao PDR,1999,19.5,17,21.5,812
Lao PDR,2000,15,12.5,21.5,812
Lao PDR,2001,21,15.5,24.5,812
Lao PDR,2002,16.5,14,21.5,812
Latvia,1985,35.5,27,27.5,367
Latvia,1986,35.5,27,27.5,367
Latvia,1987,35.5,27,27.5,367
Latvia,1988,23.5,15,27.5,367
Latvia,1989,25.5,17,27.5,367
Latvia,1990,25.5,17,27.5,367
Latvia,1991,34,28.5,24.5,367
Latvia,1992,35.5,28.5,26,367
Latvia,1993,35.5,28.5,26,367
Latvia,1994,34,28.5,24.5,367
Latvia,1995,34,28.5,24.5,367
Latvia,1996,32.5,28.5,23,367
Latvia,1997,35.5,28.5,26,367
Latvia,1998,37,28.5,27.5,367
Latvia,1999,35.5,28.5,26,367
Latvia,2000,30.5,25,24.5,367
Latvia,2001,23.75,23.25,19.5,367
Latvia,2002,30.5,26.5,23,367
Lebanon,1985,37,28.5,27.5,660
Lebanon,1986,37,28.5,27.5,660
Lebanon,1987,37,28.5,27.5,660
Lebanon,1988,27.5,22,24.5,660
Lebanon,1989,17.5,22,14.5,660
Lebanon,1990,30,25,24,660
Lebanon,1991,32,25,26,660
Lebanon,1992,30.5,23.5,26,660
Lebanon,1993,30,23.5,25.5,660
Lebanon,1994,32,23.5,27.5,660
Lebanon,1995,26.25,21.75,23.5,660
Lebanon,1996,23.5,22,20.5,660
Lebanon,1997,17.75,18.75,18,660
Lebanon,1998,22.25,20.25,21,660
Lebanon,1999,24,20.5,22.5,660
Lebanon,2000,22.75,18.75,23,660
Lebanon,2001,21.5,20.5,20,660
Lebanon,2002,21,19,21,660
Lesotho,1985,37,28.5,27.5,570
Lesotho,1986,37,28.5,27.5,570
Lesotho,1987,34.5,26,27.5,570
Lesotho,1988,32.5,27,24.5,570
Lesotho,1989,29,24,24,570
Lesotho,1990,32.5,27,24.5,570
Lesotho,1991,25.5,24,20.5,570
Lesotho,1992,29,27,21,570
Lesotho,1993,24,27.5,15.5,570
Lesotho,1994,28.5,27,20.5,570
Lesotho,1995,25.5,23.5,21,570
Lesotho,1996,21.5,23.5,17,570
Lesotho,1997,24,23,20,570
Lesotho,1998,17.5,20.5,16,570
Lesotho,1999,23.5,21.5,21,570
Lesotho,2000,27,21.5,24.5,570
Lesotho,2001,22.5,23.5,18,570
Lesotho,2002,24.5,23.5,20,570
Liberia,1985,26.5,24.5,21,450
Liberia,1986,29.5,23,25.5,450
Liberia,1987,26,21.5,23.5,450
Liberia,1988,26.75,19.75,26,450
Liberia,1989,25.75,20.25,24.5,450
Liberia,1990,16.75,19.75,16,450
Liberia,1991,16.75,11.25,24.5,450
Liberia,1992,16.75,21.25,14.5,450
Liberia,1993,13.25,18.25,14,450
Liberia,1994,26.75,21.25,24.5,450
Liberia,1995,18.25,19.75,17.5,450
Liberia,1996,26.75,19.75,26,450
Liberia,1997,22.75,19.75,22,450
Liberia,1998,25.25,19.75,24.5,450
Liberia,1999,23.75,18.25,24.5,450
Liberia,2000,26.75,19.75,26,450
Liberia,2001,25.25,19.75,24.5,450
Liberia,2002,26.75,19.75,26,450
Libya,1985,32,25,26,620
Libya,1986,23.5,15,27.5,620
Libya,1987,23.5,15,27.5,620
Libya,1988,29,23.5,24.5,620
Libya,1989,30.5,25,24.5,620
Libya,1990,32,25,26,620
Libya,1991,18.75,11.75,26,620
Libya,1992,17.25,11.75,24.5,620
Libya,1993,22,13.5,27.5,620
Libya,1994,14.75,10.75,23,620
Libya,1995,9.25,2.25,26,620
Libya,1996,14.75,10.75,23,620
Libya,1997,15.75,10.25,24.5,620
Libya,1998,14.25,10.25,23,620
Libya,1999,22.75,17.25,24.5,620
Libya,2000,25.75,20.25,24.5,620
Libya,2001,25.25,18.25,26,620
Libya,2002,24.25,20.25,23,620
Liechtenstein,1985,,,,223
Liechtenstein,1986,,,,223
Liechtenstein,1987,,,,223
Liechtenstein,1988,,,,223
Liechtenstein,1989,,,,223
Liechtenstein,1990,,,,223
Liechtenstein,1991,35.5,27,27.5,223
Liechtenstein,1992,37,28.5,27.5,223
Liechtenstein,1993,35.5,28.5,26,223
Liechtenstein,1994,32.5,25.5,26,223
Liechtenstein,1995,37,28.5,27.5,223
Liechtenstein,1996,37,28.5,27.5,223
Liechtenstein,1997,35.5,27,27.5,223
Liechtenstein,1998,35.5,27,27.5,223
Liechtenstein,1999,35.5,28.5,26,223
Liechtenstein,2000,35.5,28.5,26,223
Liechtenstein,2001,37,28.5,27.5,223
Liechtenstein,2002,37,28.5,27.5,223
Lithuania,1985,35.5,27,27.5,368
Lithuania,1986,35.5,27,27.5,368
Lithuania,1987,35.5,27,27.5,368
Lithuania,1988,23.5,15,27.5,368
Lithuania,1989,25.5,17,27.5,368
Lithuania,1990,25.5,18.5,26,368
Lithuania,1991,24,17,26,368
Lithuania,1992,32.25,26.75,24.5,368
Lithuania,1993,33.75,26.75,26,368
Lithuania,1994,24.25,23.75,19.5,368
Lithuania,1995,27.75,23.75,23,368
Lithuania,1996,21.25,22.25,18,368
Lithuania,1997,21.25,22.25,18,368
Lithuania,1998,28,24,23,368
Lithuania,1999,32.5,27,24.5,368
Lithuania,2000,27.5,27,19.5,368
Lithuania,2001,24.75,25.25,18.5,368
Lithuania,2002,28.75,23.25,24.5,368
Luxembourg,1985,37,28.5,27.5,212
Luxembourg,1986,37,28.5,27.5,212
Luxembourg,1987,37,28.5,27.5,212
Luxembourg,1988,37,28.5,27.5,212
Luxembourg,1989,35.5,27,27.5,212
Luxembourg,1990,35.5,28.5,26,212
Luxembourg,1991,37,28.5,27.5,212
Luxembourg,1992,37,28.5,27.5,212
Luxembourg,1993,37,28.5,27.5,212
Luxembourg,1994,37,28.5,27.5,212
Luxembourg,1995,35.5,28.5,26,212
Luxembourg,1996,35.5,27,27.5,212
Luxembourg,1997,35.5,27,27.5,212
Luxembourg,1998,37,28.5,27.5,212
Luxembourg,1999,34,27,26,212
Luxembourg,2000,35.5,27,27.5,212
Luxembourg,2001,35.5,28.5,26,212
Luxembourg,2002,37,28.5,27.5,212
"Macedonia, FYR",1985,35.5,28.5,26,343
"Macedonia, FYR",1986,35.5,28.5,26,343
"Macedonia, FYR",1987,35.5,28.5,26,343
"Macedonia, FYR",1988,34,28.5,24.5,343
"Macedonia, FYR",1989,35.5,27,27.5,343
"Macedonia, FYR",1990,27,28.5,17.5,343
"Macedonia, FYR",1991,17.25,25.25,11,343
"Macedonia, FYR",1992,32,28.5,22.5,343
"Macedonia, FYR",1993,33.5,26.5,26,343
"Macedonia, FYR",1994,35,26.5,27.5,343
"Macedonia, FYR",1995,35,26.5,27.5,343
"Macedonia, FYR",1996,34,28.5,24.5,343
"Macedonia, FYR",1997,35,26.5,27.5,343
"Macedonia, FYR",1998,35,26.5,27.5,343
"Macedonia, FYR",1999,33.5,26.5,26,343
"Macedonia, FYR",2000,33.5,26.5,26,343
"Macedonia, FYR",2001,32,26.5,24.5,343
"Macedonia, FYR",2002,32.5,27,24.5,343
Madagascar,1985,37,28.5,27.5,580
Madagascar,1986,37,28.5,27.5,580
Madagascar,1987,37,28.5,27.5,580
Madagascar,1988,32,25,26,580
Madagascar,1989,32.5,25.5,26,580
Madagascar,1990,25.75,21.75,23,580
Madagascar,1991,32,25,26,580
Madagascar,1992,35.5,27,27.5,580
Madagascar,1993,33.5,26.5,26,580
Madagascar,1994,35.5,28.5,26,580
Madagascar,1995,29,25,23,580
Madagascar,1996,30,23,26,580
Madagascar,1997,27,23,23,580
Madagascar,1998,32,25,26,580
Madagascar,1999,27,23,23,580
Madagascar,2000,29,23.5,24.5,580
Madagascar,2001,24,20,23,580
Madagascar,2002,22.5,18.5,23,580
Malawi,1985,31,25.5,24.5,553
Malawi,1986,33,27.5,24.5,553
Malawi,1987,33,27.5,24.5,553
Malawi,1988,34.5,27.5,26,553
Malawi,1989,33,27.5,24.5,553
Malawi,1990,32,26.5,24.5,553
Malawi,1991,27.5,23,23.5,553
Malawi,1992,22,23,18,553
Malawi,1993,28,23,24,553
Malawi,1994,34,27,26,553
Malawi,1995,34,25.5,27.5,553
Malawi,1996,32.5,28.5,23,553
Malawi,1997,26.5,28.5,17,553
Malawi,1998,28.5,26.5,21,553
Malawi,1999,33,26,26,553
Malawi,2000,24.5,26,17.5,553
Malawi,2001,16.5,20,15.5,553
Malawi,2002,17.25,18.75,17.5,553
Malaysia,1985,28.75,24.75,23,820
Malaysia,1986,26,25,20,820
Malaysia,1987,18.5,19.5,18,820
Malaysia,1988,18,19,18,820
Malaysia,1989,22.5,17.5,24,820
Malaysia,1990,15.25,15.75,18.5,820
Malaysia,1991,24.75,20.75,23,820
Malaysia,1992,13,13,19,820
Malaysia,1993,9.5,12.5,16,820
Malaysia,1994,8.75,15.75,12,820
Malaysia,1995,8.25,12.75,14.5,820
Malaysia,1996,15.75,17.75,17,820
Malaysia,1997,14.75,14.25,19.5,820
Malaysia,1998,9.25,12.25,16,820
Malaysia,1999,9,13,15,820
Malaysia,2000,12.25,13.25,18,820
Malaysia,2001,9,13.5,14.5,820
Malaysia,2002,5,10,14,820
Maldives,1985,15,6.5,27.5,781
Maldives,1986,15,6.5,27.5,781
Maldives,1987,15,6.5,27.5,781
Maldives,1988,15,6.5,27.5,781
Maldives,1989,32.5,28.5,23,781
Maldives,1990,32.5,28.5,23,781
Maldives,1991,23.5,16.5,26,781
Maldives,1992,32.5,28.5,23,781
Maldives,1993,32.5,27,24.5,781
Maldives,1994,32.5,28.5,23,781
Maldives,1995,29,27,21,781
Maldives,1996,32.5,28.5,23,781
Maldives,1997,32.5,28.5,23,781
Maldives,1998,32.5,28.5,23,781
Maldives,1999,34,28.5,24.5,781
Maldives,2000,32.5,28.5,23,781
Maldives,2001,32.5,28.5,23,781
Maldives,2002,32.5,28.5,23,781
Mali,1985,35.5,27,27.5,432
Mali,1986,34,27,26,432
Mali,1987,32.5,27,24.5,432
Mali,1988,27.5,27,19.5,432
Mali,1989,31,24,26,432
Mali,1990,29.5,25.5,23,432
Mali,1991,31.5,28.5,22,432
Mali,1992,35.5,28.5,26,432
Mali,1993,32.5,25.5,26,432
Mali,1994,34,28.5,24.5,432
Mali,1995,32.5,25.5,26,432
Mali,1996,33.5,28.5,24,432
Mali,1997,28.5,25.5,22,432
Mali,1998,35.5,27,27.5,432
Mali,1999,35.5,28.5,26,432
Mali,2000,34,28.5,24.5,432
Mali,2001,31,27,23,432
Mali,2002,34,28.5,24.5,432
Malta,1985,33,27.5,24.5,338
Malta,1986,22.75,24.25,17.5,338
Malta,1987,35.5,28.5,26,338
Malta,1988,37,28.5,27.5,338
Malta,1989,30.5,27,22.5,338
Malta,1990,35.5,27,27.5,338
Malta,1991,35.5,27,27.5,338
Malta,1992,35.5,27,27.5,338
Malta,1993,35.5,27,27.5,338
Malta,1994,35.5,27,27.5,338
Malta,1995,35.5,27,27.5,338
Malta,1996,35.5,27,27.5,338
Malta,1997,34,27,26,338
Malta,1998,35.5,28.5,26,338
Malta,1999,27,25.5,20.5,338
Malta,2000,35.5,27,27.5,338
Malta,2001,34,25.5,27.5,338
Malta,2002,34,25.5,27.5,338
Marshall Islands,1985,,,,983
Marshall Islands,1986,,,,983
Marshall Islands,1987,34,28.5,24.5,983
Marshall Islands,1988,34,28.5,24.5,983
Marshall Islands,1989,32.5,28.5,23,983
Marshall Islands,1990,34,28.5,24.5,983
Marshall Islands,1991,35.5,28.5,26,983
Marshall Islands,1992,35.5,28.5,26,983
Marshall Islands,1993,35.5,28.5,26,983
Marshall Islands,1994,33.5,26.5,26,983
Marshall Islands,1995,35.5,28.5,26,983
Marshall Islands,1996,32,26.5,24.5,983
Marshall Islands,1997,30.5,25,24.5,983
Marshall Islands,1998,34,28.5,24.5,983
Marshall Islands,1999,32.5,28.5,23,983
Marshall Islands,2000,32.5,28.5,23,983
Marshall Islands,2001,34,28.5,24.5,983
Marshall Islands,2002,32.5,28.5,23,983
Mauritania,1985,28.5,25,22.5,435
Mauritania,1986,29,23.5,24.5,435
Mauritania,1987,26.5,22.5,23,435
Mauritania,1988,21,14,26,435
Mauritania,1989,27.5,22.5,24,435
Mauritania,1990,31,24,26,435
Mauritania,1991,25,24,20,435
Mauritania,1992,27.5,25.5,21,435
Mauritania,1993,26,25.5,19.5,435
Mauritania,1994,34,27,26,435
Mauritania,1995,31,27,23,435
Mauritania,1996,37,28.5,27.5,435
Mauritania,1997,23.5,24,18.5,435
Mauritania,1998,29,27,21,435
Mauritania,1999,32.5,25.5,26,435
Mauritania,2000,26,22.5,22.5,435
Mauritania,2001,21,19,21,435
Mauritania,2002,22.5,20.5,21,435
Mauritius,1985,32,25,26,590
Mauritius,1986,35.5,27,27.5,590
Mauritius,1987,35.5,27,27.5,590
Mauritius,1988,32,27,24,590
Mauritius,1989,32.5,27,24.5,590
Mauritius,1990,23,20.5,21.5,590
Mauritius,1991,27.5,22,24.5,590
Mauritius,1992,27.5,27,19.5,590
Mauritius,1993,32.5,25.5,26,590
Mauritius,1994,29.5,25.5,23,590
Mauritius,1995,30.5,25,24.5,590
Mauritius,1996,23,21.5,20.5,590
Mauritius,1997,23,21.5,20.5,590
Mauritius,1998,29,27,21,590
Mauritius,1999,25.5,23,21.5,590
Mauritius,2000,24,21.5,21.5,590
Mauritius,2001,24,21.5,21.5,590
Mauritius,2002,27,23,23,590
Mexico,1985,37,28.5,27.5,70
Mexico,1986,37,28.5,27.5,70
Mexico,1987,35,28.5,25.5,70
Mexico,1988,31,25.5,24.5,70
Mexico,1989,22,21.5,19.5,70
Mexico,1990,29,27,21,70
Mexico,1991,24,20.5,22.5,70
Mexico,1992,23.5,25,17.5,70
Mexico,1993,21,24,16,70
Mexico,1994,14,17.5,15.5,70
Mexico,1995,23,21,21,70
